gameid,player,champion,ally_win,player_wr,t_bint,is_main_h,mastery_points,smurf_count_a,smurf_count_e,hotstreak_count_a,hotstreak_count_e,4fun,veteran_count_a,veteran_count_e,inters_count_a,inters_count_e,break_count_a,break_count_e,a_sum_a,a_sum_e,d_sum_a,d_sum_e,m_sum_a,m_sum_e,wr_med_a,wr_min_a,wr_max_a,wr_med_e,wr_min_e,wr_max_e,max_med_kd_a,max_med_kd_e,4fun_a,4fun_e
NA1_3940199481,Z¨¦lph,Jhin,False,0.4470588235294118,0.0956737463184549,False,10518,0,0,0,0,False,0,0,1,0,57798.0,2985.0,28,31,22,22,30,25,0.4470588235294118,0.35714285714285715,0.46987951807228917,0.5280898876404494,0.48,0.5714285714285714,1.3333333333333333,3.6666666666666665,0,0
NA1_3940235842,Z¨¦lph,Jhin,False,0.4470588235294118,0.0956737463184549,False,10518,0,1,1,0,False,0,0,1,2,67241.0,1547767.0,30,25,22,26,22,29,0.4470588235294118,0.06666666666666667,0.5206611570247934,0.5405184859707488,0.5056179775280899,0.5754189944134078,0.8,10.5,0,0
NA1_3939053518,Z¨¦lph,Draven,False,0.4470588235294118,0.0956737463184549,False,280202,0,1,0,0,False,0,0,0,0,76296.0,17250.0,36,29,24,23,21,28,0.4416145181476846,0.36363636363636365,0.485838779956427,0.3783783783783784,0.3125,0.5535714285714286,3.111111111111111,4.6,0,0
NA1_3933879898,TheAwefulstuff,Malphite,True,0.5147058823529411,0.13290680507976327,False,16448,0,0,0,0,False,0,0,2,2,583595.0,175259.0,39,35,26,19,12,21,0.5092592592592593,0.46938775510204084,0.5147058823529411,0.4230769230769231,0.3902439024390244,0.5251798561151079,1.125,1.5714285714285714,1,1
NA1_3933376975,TheAwefulstuff,Ahri,False,0.5147058823529411,0.13290680507976327,False,315126,0,0,1,1,False,0,0,2,0,13865.0,316397.0,23,28,20,24,32,25,0.5061728395061729,0.4829787234042553,0.5414551607445008,0.5047923322683706,0.4875,0.5132275132275133,2.7,3.8,0,0
NA1_3933263927,TheAwefulstuff,Lux,True,0.5147058823529411,0.13290680507976327,False,11365,0,0,1,0,False,0,0,2,2,232354.0,163559.0,34,24,26,20,22,21,0.4954128440366973,0.4947916666666667,0.5216637781629117,0.47680890538033394,0.38235294117647056,0.5436893203883495,4.5,2.888888888888889,1,0
NA1_3939365541,Pehdazzle,Anivia,True,0.47560975609756095,0.10048171458243989,True,1412451,0,0,1,0,False,0,0,1,2,6986022.0,327156.0,34,28,18,26,26,30,0.47560975609756095,0.4158415841584158,0.5352112676056338,0.4528301886792453,0.35294117647058826,0.5443037974683544,2.5,3.0,0,0
NA1_3938932698,Pehdazzle,Anivia,False,0.47560975609756095,0.10048171458243989,True,1412451,0,0,0,2,False,0,0,0,1,66086.0,415808.0,29,25,23,22,28,35,0.4772727272727273,0.47560975609756095,0.484304932735426,0.42857142857142855,0.36363636363636365,0.5119617224880383,2.5,1.9,1,0
NA1_3938680898,Pehdazzle,Anivia,False,0.47560975609756095,0.10048171458243989,True,1412451,0,0,0,0,False,0,0,1,0,25091.0,99138.0,26,30,27,20,29,30,0.47560975609756095,0.4632352941176471,0.5231481481481481,0.5042158516020236,0.4909090909090909,0.5122950819672131,2.5,0.7692307692307693,0,0
NA1_3940183167,BlazingDragon7,DrMundo,False,0.45714285714285713,0.1370761427435264,False,8767,0,0,1,0,False,0,1,1,4,516317.0,428086.0,31,31,20,21,26,29,0.45714285714285713,0.29213483146067415,0.49,0.5065359477124183,0.4923702950152594,0.5305039787798409,3.0,2.6,0,0
NA1_3940156991,BlazingDragon7,DrMundo,True,0.45714285714285713,0.1370761427435264,False,8767,0,0,0,0,False,0,0,0,1,79157.0,84424.0,32,33,21,18,26,27,0.46646341463414637,0.4407894736842105,0.5409836065573771,0.4968944099378882,0.4585365853658537,0.5107296137339056,2.3333333333333335,2.0,0,0
NA1_3937244380,AwwShuks,Volibear,False,0.5048543689320388,0.09437742275774734,True,106247,0,0,0,0,False,0,0,3,1,172434.0,63138.0,27,32,27,16,28,17,0.5048543689320388,0.4540229885057471,0.528,0.500697350069735,0.3225806451612903,0.5274949083503055,3.2,1.8181818181818181,1,0
NA1_3931471879,AwwShuks,Volibear,True,0.5048543689320388,0.09437742275774734,True,106247,0,0,0,2,False,0,0,1,1,192436.0,57417.0,27,30,29,23,25,23,0.5151515151515151,0.49363057324840764,0.6029411764705882,0.4884910485933504,0.4782608695652174,0.5060975609756098,2.6666666666666665,1.5454545454545454,0,1
NA1_3931275785,AwwShuks,Volibear,True,0.5048543689320388,0.09437742275774734,True,106247,0,0,0,0,False,0,0,1,1,101350.0,79140.0,31,29,25,29,25,22,0.5048543689320388,0.49311926605504586,0.5340314136125655,0.5246913580246914,0.4657039711191336,0.5585585585585585,3.75,2.0,0,0
NA1_3939045025,executionxX,Lucian,False,0.5021459227467812,0.18450218547378813,False,19244,0,0,0,1,False,0,0,0,1,86421.0,60820.0,38,24,16,16,19,30,0.5021459227467812,0.47115384615384615,0.5255813953488372,0.5122669283611384,0.4804270462633452,0.535031847133758,0.875,1.3076923076923077,0,0
NA1_3937662087,executionxX,Sivir,True,0.5021459227467812,0.18450218547378813,False,3570,0,0,1,1,False,0,0,0,2,86421.0,176763.0,30,33,26,19,23,28,0.5021459227467812,0.49924585218702866,0.5454545454545454,0.503725782414307,0.4935064935064935,0.5256410256410257,4.0,1.2222222222222223,0,0
NA1_3937609976,executionxX,MissFortune,True,0.5021459227467812,0.18450218547378813,False,6488,0,0,1,2,False,0,0,0,1,103556.0,48060.0,34,31,22,20,24,26,0.5,0.47651006711409394,0.5102040816326531,0.49056603773584906,0.4783783783783784,0.5095238095238095,1.1428571428571428,3.0,0,0
NA1_3937063365,Whiteout82,MissFortune,False,0.5437956204379562,0.13077362710569046,True,184400,0,0,0,0,False,0,1,1,1,218879.0,21775.0,28,31,24,26,26,24,0.49740932642487046,0.3333333333333333,0.5437956204379562,0.49469964664310956,0.4847161572052402,0.5010845986984815,2.230769230769231,1.5,0,2
NA1_3936986697,Whiteout82,MissFortune,True,0.5437956204379562,0.13077362710569046,True,184400,0,0,0,1,False,0,0,1,2,523321.0,593900.0,31,34,21,15,24,11,0.5022026431718062,0.3333333333333333,0.5437956204379562,0.4646840148698885,0.41509433962264153,0.5631067961165048,2.230769230769231,2.4444444444444446,0,0
NA1_3937002470,Whiteout82,MissFortune,True,0.5437956204379562,0.13077362710569046,True,184400,0,0,0,1,False,0,0,2,1,218879.0,261240.0,22,29,18,21,33,19,0.536734693877551,0.48427672955974843,0.544921875,0.5087719298245614,0.4866666666666667,0.524390243902439,4.2,2.3333333333333335,0,1
NA1_3934925682,Whiteout82,MissFortune,True,0.5437956204379562,0.13077362710569046,True,184400,0,0,0,1,False,0,0,1,0,218879.0,112829.0,34,33,17,27,24,17,0.5245098039215687,0.49633967789165445,0.5437956204379562,0.5087719298245614,0.46296296296296297,0.5362318840579711,1.4285714285714286,2.4285714285714284,0,0
NA1_3940402826,Zarethh,Vladimir,False,0.4142857142857143,0.09631814718233159,False,17011,0,0,0,0,False,0,0,2,2,172198.0,82200.0,29,32,20,24,27,23,0.46534653465346537,0.4142857142857143,0.5,0.46875,0.4074074074074074,0.5432098765432098,3.0,2.0,0,0
NA1_3940409878,Zarethh,Leona,False,0.4142857142857143,0.09631814718233159,False,49757,0,0,0,1,False,1,0,0,0,42753.0,27896.0,31,31,24,24,22,25,0.42857142857142855,0.3888888888888889,0.5109489051094891,0.5111607142857143,0.5010526315789474,0.5729166666666666,2.0,2.909090909090909,0,0
NA1_3940714152,GrandGM,DrMundo,True,0.5269320843091335,0.1519434217244564,False,9190,1,0,0,0,False,0,0,0,1,1057779.0,65740.0,31,24,34,27,18,24,0.4956896551724138,0.46226415094339623,0.5269320843091335,0.4864864864864865,0.42028985507246375,0.5212355212355212,7.0,3.2857142857142856,1,0
NA1_3940385932,GrandGM,Sylas,False,0.5269320843091335,0.1519434217244564,False,55617,0,0,0,2,False,0,0,2,0,42496.0,50341.0,32,31,22,19,20,19,0.47619047619047616,0.4583333333333333,0.5269320843091335,0.5221238938053098,0.4767932489451477,0.5291479820627802,3.4,3.125,0,0
NA1_3940173737,GrandGM,DrMundo,True,0.5269320843091335,0.1519434217244564,False,9190,0,0,1,1,False,0,0,0,1,69515.0,120370.0,29,21,23,25,27,30,0.5042735042735043,0.4890190336749634,0.5283018867924528,0.5006242197253433,0.47368421052631576,0.5060975609756098,4.0,3.2,0,0
NA1_3940218245,HentaiHaeven,Maokai,False,0.4885057471264368,0.06377908100149753,False,8399,0,0,0,0,False,0,0,2,2,84534.0,63826.0,22,29,29,19,29,12,0.4885057471264368,0.48344370860927155,0.5258215962441315,0.5049751243781094,0.4911591355599214,0.525,2.625,3.0,1,0
NA1_3940176771,HentaiHaeven,Nunu,False,0.4885057471264368,0.06377908100149753,False,7115,0,0,2,1,False,0,0,1,1,183584.0,93040.0,23,30,18,21,24,30,0.5069182389937107,0.4523809523809524,0.550561797752809,0.5017064846416383,0.3953488372093023,0.5851851851851851,2.2857142857142856,2.0,0,0
NA1_3940292503,Hallicrafter,Jhin,False,0.46017699115044247,0.04213418044637672,True,72641,0,0,1,1,False,0,0,3,0,2182777.0,1575311.0,34,35,17,21,25,24,0.4642857142857143,0.43478260869565216,0.49230769230769234,0.5060240963855421,0.49584487534626037,0.6,1.3,1.7777777777777777,0,1
NA1_3940251175,Hallicrafter,Jhin,False,0.46017699115044247,0.04213418044637672,True,72641,0,0,0,1,False,0,0,2,0,137264.0,74944.0,22,35,31,27,30,25,0.48046875,0.46017699115044247,0.5076923076923077,0.5012987012987012,0.46153846153846156,0.5957446808510638,3.142857142857143,4.4,0,2
NA1_3940241063,Hallicrafter,Jhin,True,0.46017699115044247,0.04213418044637672,True,72641,0,0,1,0,False,0,0,2,1,75148.0,3578.0,38,27,26,25,25,29,0.475,0.46017699115044247,0.4867021276595745,0.4930875576036866,0.3787878787878788,0.6078431372549019,2.0,1.25,0,0
NA1_3939009656,Hallicrafter,Jhin,True,0.46017699115044247,0.04213418044637672,True,72641,0,0,0,0,False,0,0,1,1,116409.0,65507.0,35,32,19,21,25,24,0.48455598455598453,0.410958904109589,0.504885993485342,0.5071633237822349,0.45918367346938777,0.5324675324675324,3.0,1.7272727272727273,0,0
NA1_3940661804,NaCollage,Mordekaiser,True,0.5,0.08165043575195007,True,83239,0,1,0,0,False,0,0,0,0,91164.0,494072.0,31,30,19,17,26,32,0.5,0.47478991596638653,0.5217391304347826,0.4950980392156863,0.488,0.5421686746987951,2.7142857142857144,5.0,0,0
NA1_3940656423,NaCollage,Mordekaiser,True,0.5,0.08165043575195007,True,83239,0,0,1,0,False,0,0,0,3,5915.0,181959.0,25,28,24,22,27,26,0.4966887417218543,0.49025487256371814,0.5063731170336037,0.5117056856187291,0.43829787234042555,0.5245535714285714,1.5714285714285714,2.8333333333333335,0,0
NA1_3940613458,NaCollage,Mordekaiser,True,0.5,0.08165043575195007,True,83239,0,0,1,0,False,0,0,0,1,61073.0,173818.0,31,35,21,26,25,17,0.5037037037037037,0.4972477064220184,0.5067264573991032,0.48148148148148145,0.4307692307692308,0.5282522996057819,2.25,2.4,0,1
NA1_3940588749,NaCollage,Taric,False,0.5,0.08165043575195007,False,79933,1,0,0,0,False,0,0,2,1,1454867.0,92316.0,27,22,28,29,31,31,0.5050505050505051,0.4660633484162896,0.51931330472103,0.48623853211009177,0.41743119266055045,0.5083056478405316,5.0,2.857142857142857,0,0
NA1_3940574383,NaCollage,Taric,False,0.5,0.08165043575195007,False,79933,1,0,1,0,False,0,0,4,0,69415.0,1193831.0,35,32,19,23,22,31,0.47468354430379744,0.3684210526315789,0.504424778761062,0.43243243243243246,0.38235294117647056,0.5025125628140703,5.0,1.75,0,1
NA1_3940400760,KogaRyu,Diana,False,0.5764705882352941,0.09787275926055897,False,33540,0,0,1,0,False,0,0,1,0,51622.0,8782.0,32,28,21,20,26,31,0.4890829694323144,0.483695652173913,0.5764705882352941,0.47771836007130125,0.45,0.5066666666666667,2.125,1.5714285714285714,0,0
NA1_3940346154,KogaRyu,Zac,True,0.5764705882352941,0.09787275926055897,False,4896,0,0,2,0,False,0,0,0,2,48657.0,102711.0,26,29,26,21,25,25,0.5112443778110944,0.4558139534883721,0.5764705882352941,0.48828125,0.34375,0.5195530726256983,2.8,2.1,0,0
NA1_3940312383,KogaRyu,Vi,True,0.5764705882352941,0.09787275926055897,False,27946,0,0,1,1,False,0,0,0,1,109355.0,551108.0,28,33,19,16,25,25,0.5142857142857142,0.42857142857142855,0.5764705882352941,0.4659090909090909,0.45555555555555555,0.5304347826086957,2.2,4.0,0,0
NA1_3940246827,Raviar,Talon,False,0.5421686746987951,0.12537048819515448,False,282721,0,0,0,3,True,0,0,2,0,38249.0,27380.0,31,28,19,16,23,28,0.5240384615384616,0.4496124031007752,0.5642458100558659,0.5117370892018779,0.4713541666666667,0.544,1.875,1.2727272727272727,1,0
NA1_3940282190,Raviar,Lux,True,0.5421686746987951,0.12537048819515448,False,1261411,0,0,1,0,True,0,0,0,3,27891.0,136057.0,28,33,27,19,25,22,0.5147058823529411,0.4826086956521739,0.5421686746987951,0.486284289276808,0.38461538461538464,0.5056179775280899,1.75,0.5714285714285714,2,0
NA1_3939436770,Raviar,Lux,False,0.5421686746987951,0.12537048819515448,False,1261411,0,0,0,1,True,0,1,0,1,3816.0,85043.0,29,28,24,27,30,22,0.43333333333333335,0.38524590163934425,0.5421686746987951,0.4857142857142857,0.4727272727272727,0.6346153846153846,4.0,2.0,1,0
NA1_3940272395,A9kania,Leona,False,0.53125,0.05859099828802912,True,642182,1,1,0,1,False,0,0,1,1,6534.0,534089.0,22,31,24,21,32,27,0.5155131264916468,0.46017699115044247,0.5622775800711743,0.45,0.3333333333333333,0.5121951219512195,6.5,6.5,0,0
NA1_3940270819,A9kania,Leona,False,0.53125,0.05859099828802912,True,642182,1,0,0,0,False,0,0,2,2,56723.0,101750.0,25,29,25,25,23,27,0.521505376344086,0.46153846153846156,0.5625,0.5112994350282486,0.4623955431754875,0.5574912891986062,6.5,3.0,0,0
NA1_3940229013,A9kania,Leona,True,0.53125,0.05859099828802912,True,642182,1,0,1,0,False,0,0,0,3,37908.0,341426.0,30,37,24,21,19,20,0.53125,0.5172413793103449,0.5813953488372093,0.44912351985140464,0.33783783783783783,0.5130890052356021,6.5,0.8333333333333334,0,0
NA1_3940216934,A9kania,Leona,True,0.53125,0.05859099828802912,True,642182,1,0,0,0,False,0,0,2,1,235296.0,87731.0,33,31,20,25,21,16,0.5,0.4154929577464789,0.53125,0.484472049689441,0.4407894736842105,0.5079365079365079,6.5,3.4,1,0
NA1_3940234024,A9kania,Leona,True,0.53125,0.05859099828802912,True,642182,1,0,1,0,False,0,0,0,0,509524.0,80752.0,32,26,28,16,18,35,0.4509936766034327,0.4265402843601896,0.53125,0.48360655737704916,0.3125,0.5327868852459017,6.5,1.6666666666666667,0,1
NA1_3940212386,Black546Jack,Kayn,False,0.5,0.08124653600509002,False,65448,0,0,0,0,False,0,0,0,1,64063.0,67513.0,31,38,23,17,26,19,0.4891304347826087,0.38235294117647056,0.545662100456621,0.48380566801619435,0.46153846153846156,0.5060728744939271,3.875,4.0,0,3
NA1_3940159728,Black546Jack,Kayn,True,0.5,0.08124653600509002,False,65448,0,0,1,0,False,0,0,1,4,78110.0,139949.0,36,27,23,23,16,28,0.5106382978723404,0.4666666666666667,0.5657894736842105,0.4278846153846154,0.23076923076923078,0.625,2.5,2.5,0,1
NA1_3939977972,Black546Jack,Lillia,True,0.5,0.08124653600509002,False,6206,0,0,0,3,False,0,0,1,0,257397.0,247750.0,19,32,27,22,31,30,0.512,0.4563758389261745,0.5628140703517588,0.5053763440860215,0.28205128205128205,0.5859872611464968,0.9090909090909091,3.4285714285714284,1,1
NA1_3939983951,Black546Jack,Akali,False,0.5,0.08124653600509002,False,18873,0,0,0,4,False,0,0,1,0,257397.0,154178.0,33,21,18,22,20,24,0.512,0.4563758389261745,0.5628140703517588,0.515625,0.4166666666666667,0.5384615384615384,0.9090909090909091,2.3333333333333335,1,0
NA1_3940715460,HAYDENYT,DrMundo,False,0.45614035087719296,0.08085823786165885,False,1699,0,0,0,0,False,0,1,3,1,755572.0,102748.0,28,28,25,21,26,30,0.4942339373970346,0.43455497382198954,0.5833333333333334,0.4950980392156863,0.4316546762589928,0.5638297872340425,0.8,1.875,0,0
NA1_3940709980,HAYDENYT,LeeSin,True,0.45614035087719296,0.08085823786165885,False,30092,0,0,1,0,False,0,0,0,1,335097.0,57859.0,24,27,22,18,28,30,0.5077519379844961,0.45614035087719296,0.5276967930029155,0.5025906735751295,0.4372093023255814,0.5108077360637088,2.25,1.4545454545454546,0,0
NA1_3939440073,HAYDENYT,Udyr,True,0.45614035087719296,0.08085823786165885,False,13673,0,0,1,1,False,0,0,0,3,306173.0,687285.0,32,32,26,22,22,23,0.514018691588785,0.4152542372881356,0.5251396648044693,0.5269709543568465,0.3780487804878049,0.5587044534412956,3.2,1.2,0,1
NA1_3938456608,HAYDENYT,Shaco,False,0.45614035087719296,0.08085823786165885,False,3987,0,0,0,0,False,0,0,2,1,87157.0,93846.0,27,29,20,25,34,24,0.4838709677419355,0.45614035087719296,0.5149501661129569,0.49443207126948774,0.42105263157894735,0.5130434782608696,1.75,2.1666666666666665,0,0
NA1_3936456238,RYLZLionBlaze,Ekko,False,0.46296296296296297,0.11806877615605078,False,110310,0,1,1,2,True,0,0,1,0,511579.0,1122129.0,33,29,19,22,23,31,0.47390572390572394,0.4262295081967213,0.49502487562189057,0.48333333333333334,0.46111111111111114,0.7068965517241379,2.272727272727273,7.5,1,0
NA1_3934806264,RYLZLionBlaze,Velkoz,True,0.46296296296296297,0.11806877615605078,False,355365,0,1,1,1,True,0,0,2,2,224167.0,262953.0,24,24,24,24,32,30,0.46296296296296297,0.39473684210526316,0.49142857142857144,0.49044585987261147,0.41935483870967744,0.5223097112860893,3.8333333333333335,6.0,1,1
NA1_3940611544,MjrGodcaptain,Fiora,True,0.545662100456621,0.16512336338517708,False,5451,0,0,1,0,False,0,0,2,0,65433.0,140783.0,31,29,25,19,22,26,0.47072346179851254,0.4444444444444444,0.545662100456621,0.47619047619047616,0.4418604651162791,0.5398773006134969,2.0,1.0,0,1
NA1_3940528679,MjrGodcaptain,Malzahar,False,0.545662100456621,0.16512336338517708,False,3205,0,0,1,0,False,0,0,0,2,408962.0,1906889.0,30,30,16,21,27,28,0.5025418060200668,0.4497816593886463,0.545662100456621,0.5452091767881242,0.4772727272727273,0.6153846153846154,2.0,1.4285714285714286,0,0
NA1_3940516765,MjrGodcaptain,Sylas,True,0.545662100456621,0.16512336338517708,False,7731,0,0,0,2,False,0,0,0,2,44877.0,82385.0,29,38,22,19,28,21,0.5382631489937426,0.5142857142857142,0.5714285714285714,0.5130434782608696,0.49074074074074076,0.5797101449275363,1.7777777777777777,2.7777777777777777,2,0
NA1_3939249251,FaTeApex,MissFortune,False,0.45,0.10489159951505819,False,87716,0,0,1,2,False,0,0,1,2,63850.0,142681.0,29,35,21,25,29,15,0.49099099099099097,0.45,0.5164835164835165,0.4945945945945946,0.42105263157894735,0.5317460317460317,2.0,3.1666666666666665,0,0
NA1_3940628997,SuperSword10,Garen,True,0.5679012345679012,0.11914201878357825,False,73878,0,0,0,0,False,0,0,1,2,67787.0,146124.0,27,35,27,25,23,12,0.49056603773584906,0.4723926380368098,0.5679012345679012,0.4827586206896552,0.4,0.5555555555555556,1.0,1.7777777777777777,0,0
NA1_3940525751,SuperSword10,DrMundo,True,0.5679012345679012,0.11914201878357825,False,6877,0,0,0,0,False,0,0,1,1,83019.0,65119.0,33,24,25,22,24,28,0.5616438356164384,0.4691780821917808,0.5799522673031027,0.48627450980392156,0.4117647058823529,0.5157894736842106,1.75,4.333333333333333,1,0
NA1_3940417005,SuperSword10,Sylas,True,0.5679012345679012,0.11914201878357825,False,5412,1,0,1,0,False,0,0,0,1,112043.0,410219.0,24,23,27,22,29,26,0.5067264573991032,0.4339622641509434,0.8888888888888888,0.47435897435897434,0.4,0.5217391304347826,4.8,1.7777777777777777,0,0
NA1_3940669148,AverageBardian,Poppy,True,0.47174447174447176,0.10157073203465246,False,414545,1,1,0,0,False,0,0,1,1,74867.0,447913.0,28,33,22,19,27,26,0.4375,0.41509433962264153,0.5108695652173914,0.5026178010471204,0.45614035087719296,0.5192307692307693,11.0,5.666666666666667,0,1
NA1_3940570053,AverageBardian,Poppy,True,0.47174447174447176,0.10157073203465246,False,414545,1,0,2,0,False,0,0,1,1,49784.0,46729.0,26,23,15,21,14,36,0.4774774774774775,0.4603174603174603,0.5160349854227405,0.5016077170418006,0.4749262536873156,0.5271966527196653,6.0,2.5,0,0
NA1_3940500400,AverageBardian,Poppy,True,0.47174447174447176,0.10157073203465246,False,414545,0,0,0,1,False,0,1,0,0,17363.0,71552.0,29,30,26,20,23,30,0.5013623978201635,0.4583333333333333,0.5319148936170213,0.5,0.47104247104247104,0.53125,2.6666666666666665,2.2222222222222223,0,0
NA1_3940756562,Blooderty,Yasuo,False,0.34545454545454546,0.07513274930991873,False,60326,0,0,0,1,False,0,1,1,2,53904.0,5795.0,34,31,20,19,25,22,0.5063613231552163,0.34545454545454546,0.5504587155963303,0.5,0.43478260869565216,0.5351681957186545,2.2,3.0,0,0
NA1_3940743700,Blooderty,Yone,False,0.34545454545454546,0.07513274930991873,False,1568,0,0,0,0,False,0,0,1,0,43871.0,157520.0,35,21,19,22,28,35,0.5063613231552163,0.34545454545454546,0.5504587155963303,0.5,0.3939393939393939,0.5098039215686274,2.2,3.7142857142857144,0,0
NA1_3940719010,Blooderty,Lissandra,False,0.34545454545454546,0.07513274930991873,False,1182,0,0,0,0,False,0,1,1,1,43871.0,40266.0,27,32,28,20,23,21,0.5063613231552163,0.34545454545454546,0.5504587155963303,0.4877384196185286,0.43137254901960786,0.5202863961813843,2.2,1.7,0,0
NA1_3940637232,Blooderty,Ekko,True,0.34545454545454546,0.07513274930991873,False,62019,0,0,0,1,False,1,0,2,0,52324.0,85416.0,33,26,16,31,30,24,0.47186147186147187,0.34545454545454546,0.5416666666666666,0.5055118110236221,0.4583333333333333,0.5388349514563107,0.8333333333333334,2.1666666666666665,0,0
NA1_3940603981,Blooderty,Ekko,True,0.34545454545454546,0.07513274930991873,False,62019,0,0,1,0,False,0,0,1,1,146066.0,18553.0,30,31,21,22,30,27,0.47186147186147187,0.34545454545454546,0.5219512195121951,0.5075757575757576,0.4444444444444444,0.5675675675675675,3.2,2.2222222222222223,0,1
